agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
North Haven,2002,Connecticut,CT,23406,CT00101,CT0010100,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0
Norwalk,2002,Connecticut,CT,84289,CT00103,CT0010300,09,001,09001,local police department,"cities 50,000-99,999",new england,non-suburban,12,7,5,11,1,6,5,1,5,0,0,4,0,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,3,2,0,0
Norwich,2002,Connecticut,CT,36700,CT00104,CT0010400,09,011,09011,local police department,"cities 25,000-49,999",new england,non-suburban,39,24,15,36,3,22,14,2,14,0,0,2,3,5,4,0,0,1,9,1,1,4,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,1,0,0,6,9,0,0
Old Saybrook,2002,Connecticut,CT,10534,CT00106,CT0010600,09,007,09007,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Orange,2002,Connecticut,CT,13447,CT00107,CT0010700,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Plainfield,2002,Connecticut,CT,14855,CT00109,CT0010900,09,015,09015,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Plainville,2002,Connecticut,CT,17608,CT00110,CT0011000,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,4,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Plymouth,2002,Connecticut,CT,11821,CT00111,CT0011100,09,005,09005,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland,2002,Connecticut,CT,8872,CT00113,CT0011300,09,007,09007,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putnam,2002,Connecticut,CT,9147,CT00116,CT0011600,09,015,09015,local police department,"cities 2,500-9,999",new england,non-suburban,8,5,3,6,2,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
Redding,2002,Connecticut,CT,8404,CT00117,CT0011700,09,001,09001,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield,2002,Connecticut,CT,24025,CT00118,CT0011800,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Hill,2002,Connecticut,CT,18256,CT00119,CT0011900,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,5,3,2,4,1,2,2,1,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0
Seymour,2002,Connecticut,CT,15704,CT00124,CT0012400,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Shelton,2002,Connecticut,CT,38716,CT00126,CT0012600,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,3,2,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Simsbury,2002,Connecticut,CT,23609,CT00128,CT0012800,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington,2002,Connecticut,CT,40369,CT00131,CT0013100,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,5,3,2,5,0,3,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
South Windsor,2002,Connecticut,CT,24806,CT00132,CT0013200,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stamford,2002,Connecticut,CT,118971,CT00135,CT0013500,09,001,09001,local police department,"cities 100,000-249,999",new england,non-suburban,32,20,12,26,6,17,9,3,9,0,1,3,2,1,2,4,1,1,3,0,3,0,1,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,12,2,0,5,7,0,0
Stonington,2002,Connecticut,CT,18195,CT00137,CT0013700,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,11,6,5,10,1,5,5,1,5,0,0,0,0,1,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,5,0,0,0
Stratford,2002,Connecticut,CT,50782,CT00138,CT0013800,09,001,09001,local police department,"cities 50,000-99,999",new england,suburban,7,5,2,6,1,4,2,1,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0
Suffield,2002,Connecticut,CT,13771,CT00139,CT0013900,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Thomaston,2002,Connecticut,CT,7624,CT00140,CT0014000,09,005,09005,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Torrington,2002,Connecticut,CT,35770,CT00143,CT0014300,09,005,09005,local police department,"cities 25,000-49,999",new england,non-suburban,12,11,1,12,0,11,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0
Trumbull,2002,Connecticut,CT,34795,CT00144,CT0014400,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Vernon,2002,Connecticut,CT,28515,CT00146,CT0014600,09,013,09013,local police department,"cities 25,000-49,999",new england,suburban,12,9,3,11,1,8,3,1,3,0,0,0,1,0,2,2,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,2,1,0,0
Wallingford,2002,Connecticut,CT,43720,CT00148,CT0014800,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,3,1,2,3,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Waterbury,2002,Connecticut,CT,109002,CT00151,CT0015100,09,009,09009,local police department,"cities 100,000-249,999",new england,non-suburban,72,48,24,64,8,42,22,6,22,0,2,1,4,7,8,8,3,2,4,0,3,1,5,4,5,2,4,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,22,26,0,0,9,15,0,0
Waterford,2002,Connecticut,CT,19461,CT00152,CT0015200,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,11,10,1,10,1,9,1,1,1,0,0,0,0,0,1,3,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,1,0,0,0
Watertown,2002,Connecticut,CT,22011,CT00153,CT0015300,09,005,09005,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
West Hartford,2002,Connecticut,CT,64615,CT00155,CT0015500,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,43,31,12,41,2,29,12,2,12,0,0,6,1,3,2,7,2,6,2,0,1,0,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,12,0,0,10,2,0,0
West Haven,2002,Connecticut,CT,53204,CT00156,CT0015600,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,2002,Connecticut,CT,10199,CT00157,CT0015700,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westport,2002,Connecticut,CT,26165,CT00158,CT0015800,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wethersfield,2002,Connecticut,CT,26695,CT00159,CT0015900,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,16,12,4,12,4,8,4,4,4,0,1,0,0,2,1,0,2,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,9,3,0,0,2,2,0,0
Wilton,2002,Connecticut,CT,17917,CT00161,CT0016100,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,5,3,2,5,0,3,2,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Winchester,2002,Connecticut,CT,10836,CT00162,CT0016200,09,005,09005,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Willimantic,2002,Connecticut,CT,16078,CT00163,CT0016300,09,015,09015,local police department,"cities 10,000-24,999",new england,non-suburban,4,4,0,1,3,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Windsor,2002,Connecticut,CT,28693,CT00164,CT0016400,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,16,14,2,12,4,10,2,4,2,0,0,0,1,1,0,0,0,2,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,6,8,0,0,1,1,0,0
Windsor Locks,2002,Connecticut,CT,12238,CT00165,CT0016500,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Wolcott,2002,Connecticut,CT,15461,CT00166,CT0016600,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,5,3,2,4,1,2,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Woodbridge,2002,Connecticut,CT,9128,CT00167,CT0016700,09,009,09009,local police department,"cities 2,500-9,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Yale University,2002,Connecticut,CT,0,CT00169,CT0016900,09,009,09009,special jurisdiction,"cities under 2,500",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Univ Of Ct: Storrs,2002,Connecticut,CT,0,CT00170,CT0017000,09,013,09013,special jurisdiction,"cities under 2,500",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Central Connecticut St U,2002,Connecticut,CT,0,CT00190,CT0019000,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Connecticut St U,2002,Connecticut,CT,0,CT00191,CT0019100,09,015,09015,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Of Ct:health Center,2002,Connecticut,CT,0,CT00192,CT0019200,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Connecticut St U,2002,Connecticut,CT,0,CT00193,CT0019300,09,001,09001,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So Conn State University,2002,Connecticut,CT,0,CT00194,CT0019400,09,009,09009,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,2002,Connecticut,CT,0,CT00200,CT0020000,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton Town,2002,Connecticut,CT,29702,CT00A59,CT00A5900,09,011,09011,local police department,"cities 25,000-49,999",new england,suburban,5,4,1,5,0,4,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0
Groton Long Point,2002,Connecticut,CT,678,CT00B59,CT00B5900,09,011,09011,local police department,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut State Police,2002,Connecticut,CT,502467,CTCSP00,CTCSP0000,09,009,09009,state law enforcement agency,"non-msa cnty 100,000 or over",new england,non-suburban,123,93,30,101,22,77,24,16,24,0,0,5,5,8,6,11,4,1,5,4,7,1,18,6,6,8,5,1,0,0,0,0,0,2,0,3,1,2,1,0,1,0,0,1,3,4,0,3,1,0,0,0,0,63,30,0,0,27,3,0,0
Ansonia,2003,Connecticut,CT,18863,CT00002,CT0000200,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,6,5,1,6,0,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0
Avon,2003,Connecticut,CT,16454,CT00004,CT0000400,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,2003,Connecticut,CT,19242,CT00007,CT0000700,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,6,3,3,5,1,2,3,1,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Bethel,2003,Connecticut,CT,18571,CT00009,CT0000900,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,4,1,3,3,1,0,3,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Bloomfield,2003,Connecticut,CT,19925,CT00011,CT0001100,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,22,14,8,18,4,10,8,4,8,0,1,3,1,3,0,2,0,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,8,0,0,3,5,0,0
Branford,2003,Connecticut,CT,29142,CT00014,CT0001400,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,5,5,0,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
Bridgeport,2003,Connecticut,CT,141030,CT00015,CT0001500,09,001,09001,local police department,"cities 100,000-249,999",new england,non-suburban,109,71,38,99,10,64,35,7,35,0,1,3,13,7,11,13,8,5,0,3,2,4,8,10,5,2,3,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,36,34,0,1,13,25,0,0
Bristol,2003,Connecticut,CT,60941,CT00017,CT0001700,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,7,4,3,7,0,4,3,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Brookfield,2003,Connecticut,CT,16028,CT00018,CT0001800,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton,2003,Connecticut,CT,9121,CT00023,CT0002300,09,003,09003,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cheshire,2003,Connecticut,CT,29288,CT00025,CT0002500,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,5,4,1,4,1,3,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
Clinton,2003,Connecticut,CT,13495,CT00027,CT0002700,09,007,09007,local police department,"cities 10,000-24,999",new england,suburban,4,1,3,3,1,1,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Coventry,2003,Connecticut,CT,12053,CT00032,CT0003200,09,013,09013,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cromwell,2003,Connecticut,CT,13458,CT00033,CT0003300,09,007,09007,local police department,"cities 10,000-24,999",new england,suburban,7,6,1,5,2,4,1,2,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,1,0,0
Danbury,2003,Connecticut,CT,77425,CT00034,CT0003400,09,001,09001,local police department,"cities 50,000-99,999",new england,non-suburban,18,11,7,17,1,10,7,1,7,0,0,5,0,0,2,1,0,0,0,0,1,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,0,0,3,0,4,0
Darien,2003,Connecticut,CT,20018,CT00035,CT0003500,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby,2003,Connecticut,CT,12603,CT00037,CT0003700,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
